권역코드,권역명,공시월,금융회사 코드,금융회사,금융상품 코드,상품명,적립유형 코드,적립유형명,저축기간(개월),금리유형 코드,금리유형명,세전 이자율,세후 이자율,최고 우대금리,월 납입액(예시),세전 이자(예시),세후 이자(예시),만기 수령액(예시),가입방법,가입제한 코드,가입 대상,우대조건,만기 후 이자율,기타 유의사항,최고한도,공시 시작일,공시 종료일,금융회사 제출일,데이터 출처,수집일시
030300,저축은행,202607,0010492,한성저축은행,31-0004,정기적금,S,정액적립식,6,S,단리,2.60%,2.20%,2.60%,"100,000","4,550","3,849","603,849",영업점,1,제한없음,없음,- 만기후 1개월이내 : 가입시점 약정이율과 만기시점 현행이율 중 낮은이율 적용 - 만기후 1개월초과 : 만기후 1개월 초과시점의 보통예금 이율 적용,"*방문가입 * 중도해지이율 - 1개월미만 : 계약일의 보통예금 이율 - 1개월이상 6개월미만 : 약정이율의 50% - 6개월이상 12개월미만 : 약정이율의 55% - 12개월이상 : 약정이율의 60% * 단, 최저금리는 보통예금이율 이상 적용",,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010492,한성저축은행,31-0005,e-정기적금,S,정액적립식,6,S,단리,2.60%,2.20%,2.60%,"100,000","4,550","3,849","603,849",인터넷,1,제한없음,없음,- 만기후 1개월이내 : 가입시점 약정이율과 만기시점 현행이율 중 낮은이율 적용 - 만기후 1개월초과 : 만기후 1개월 초과시점의 보통예금 이율 적용,"* 중도해지이율 - 1개월미만 : 계약일의 보통예금 이율 - 1개월이상 6개월미만 : 약정이율의 50% - 6개월이상 12개월미만 : 약정이율의 55% - 12개월이상 : 약정이율의 60% * 단, 최저금리는 보통예금이율 이상 적용",,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010492,한성저축은행,31-0005,e-정기적금,S,정액적립식,36,S,단리,3.20%,2.71%,3.20%,"100,000","177,600","150,250","3,750,250",인터넷,1,제한없음,없음,- 만기후 1개월이내 : 가입시점 약정이율과 만기시점 현행이율 중 낮은이율 적용 - 만기후 1개월초과 : 만기후 1개월 초과시점의 보통예금 이율 적용,"* 중도해지이율 - 1개월미만 : 계약일의 보통예금 이율 - 1개월이상 6개월미만 : 약정이율의 50% - 6개월이상 12개월미만 : 약정이율의 55% - 12개월이상 : 약정이율의 60% * 단, 최저금리는 보통예금이율 이상 적용",,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010492,한성저축은행,31-0005,e-정기적금,S,정액적립식,24,S,단리,3.20%,2.71%,3.20%,"100,000","80,000","67,680","2,467,680",인터넷,1,제한없음,없음,- 만기후 1개월이내 : 가입시점 약정이율과 만기시점 현행이율 중 낮은이율 적용 - 만기후 1개월초과 : 만기후 1개월 초과시점의 보통예금 이율 적용,"* 중도해지이율 - 1개월미만 : 계약일의 보통예금 이율 - 1개월이상 6개월미만 : 약정이율의 50% - 6개월이상 12개월미만 : 약정이율의 55% - 12개월이상 : 약정이율의 60% * 단, 최저금리는 보통예금이율 이상 적용",,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010492,한성저축은행,31-0005,e-정기적금,S,정액적립식,12,S,단리,3.20%,2.71%,3.20%,"100,000","20,800","17,597","1,217,597",인터넷,1,제한없음,없음,- 만기후 1개월이내 : 가입시점 약정이율과 만기시점 현행이율 중 낮은이율 적용 - 만기후 1개월초과 : 만기후 1개월 초과시점의 보통예금 이율 적용,"* 중도해지이율 - 1개월미만 : 계약일의 보통예금 이율 - 1개월이상 6개월미만 : 약정이율의 50% - 6개월이상 12개월미만 : 약정이율의 55% - 12개월이상 : 약정이율의 60% * 단, 최저금리는 보통예금이율 이상 적용",,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010492,한성저축은행,31-0005,e-정기적금,S,정액적립식,6,M,복리,2.60%,2.20%,2.60%,"100,000","4,550","3,849","603,849",인터넷,1,제한없음,없음,- 만기후 1개월이내 : 가입시점 약정이율과 만기시점 현행이율 중 낮은이율 적용 - 만기후 1개월초과 : 만기후 1개월 초과시점의 보통예금 이율 적용,"* 중도해지이율 - 1개월미만 : 계약일의 보통예금 이율 - 1개월이상 6개월미만 : 약정이율의 50% - 6개월이상 12개월미만 : 약정이율의 55% - 12개월이상 : 약정이율의 60% * 단, 최저금리는 보통예금이율 이상 적용",,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010492,한성저축은행,31-0005,e-정기적금,S,정액적립식,36,M,복리,3.20%,2.71%,3.20%,"100,000","177,600","150,250","3,750,250",인터넷,1,제한없음,없음,- 만기후 1개월이내 : 가입시점 약정이율과 만기시점 현행이율 중 낮은이율 적용 - 만기후 1개월초과 : 만기후 1개월 초과시점의 보통예금 이율 적용,"* 중도해지이율 - 1개월미만 : 계약일의 보통예금 이율 - 1개월이상 6개월미만 : 약정이율의 50% - 6개월이상 12개월미만 : 약정이율의 55% - 12개월이상 : 약정이율의 60% * 단, 최저금리는 보통예금이율 이상 적용",,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010492,한성저축은행,31-0005,e-정기적금,S,정액적립식,24,M,복리,3.20%,2.71%,3.20%,"100,000","80,000","67,680","2,467,680",인터넷,1,제한없음,없음,- 만기후 1개월이내 : 가입시점 약정이율과 만기시점 현행이율 중 낮은이율 적용 - 만기후 1개월초과 : 만기후 1개월 초과시점의 보통예금 이율 적용,"* 중도해지이율 - 1개월미만 : 계약일의 보통예금 이율 - 1개월이상 6개월미만 : 약정이율의 50% - 6개월이상 12개월미만 : 약정이율의 55% - 12개월이상 : 약정이율의 60% * 단, 최저금리는 보통예금이율 이상 적용",,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010492,한성저축은행,31-0005,e-정기적금,S,정액적립식,12,M,복리,3.20%,2.71%,3.20%,"100,000","20,800","17,597","1,217,597",인터넷,1,제한없음,없음,- 만기후 1개월이내 : 가입시점 약정이율과 만기시점 현행이율 중 낮은이율 적용 - 만기후 1개월초과 : 만기후 1개월 초과시점의 보통예금 이율 적용,"* 중도해지이율 - 1개월미만 : 계약일의 보통예금 이율 - 1개월이상 6개월미만 : 약정이율의 50% - 6개월이상 12개월미만 : 약정이율의 55% - 12개월이상 : 약정이율의 60% * 단, 최저금리는 보통예금이율 이상 적용",,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010492,한성저축은행,31-0006,m-정기적금,S,정액적립식,6,S,단리,2.60%,2.20%,2.60%,"100,000","4,550","3,849","603,849",스마트폰,1,제한없음,없음,- 만기후 1개월이내 : 가입시점 약정이율과 만기시점 현행이율 중 낮은이율 적용 - 만기후 1개월초과 : 만기후 1개월 초과시점의 보통예금 이율 적용,"* 중도해지이율 - 1개월미만 : 계약일의 보통예금 이율 - 1개월이상 6개월미만 : 약정이율의 50% - 6개월이상 12개월미만 : 약정이율의 55% - 12개월이상 : 약정이율의 60% * 단, 최저금리는 보통예금이율 이상 적용",,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010492,한성저축은행,31-0006,m-정기적금,S,정액적립식,36,S,단리,3.20%,2.71%,3.20%,"100,000","177,600","150,250","3,750,250",스마트폰,1,제한없음,없음,- 만기후 1개월이내 : 가입시점 약정이율과 만기시점 현행이율 중 낮은이율 적용 - 만기후 1개월초과 : 만기후 1개월 초과시점의 보통예금 이율 적용,"* 중도해지이율 - 1개월미만 : 계약일의 보통예금 이율 - 1개월이상 6개월미만 : 약정이율의 50% - 6개월이상 12개월미만 : 약정이율의 55% - 12개월이상 : 약정이율의 60% * 단, 최저금리는 보통예금이율 이상 적용",,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010492,한성저축은행,31-0006,m-정기적금,S,정액적립식,24,S,단리,3.20%,2.71%,3.20%,"100,000","80,000","67,680","2,467,680",스마트폰,1,제한없음,없음,- 만기후 1개월이내 : 가입시점 약정이율과 만기시점 현행이율 중 낮은이율 적용 - 만기후 1개월초과 : 만기후 1개월 초과시점의 보통예금 이율 적용,"* 중도해지이율 - 1개월미만 : 계약일의 보통예금 이율 - 1개월이상 6개월미만 : 약정이율의 50% - 6개월이상 12개월미만 : 약정이율의 55% - 12개월이상 : 약정이율의 60% * 단, 최저금리는 보통예금이율 이상 적용",,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010492,한성저축은행,31-0006,m-정기적금,S,정액적립식,12,S,단리,3.20%,2.71%,3.20%,"100,000","20,800","17,597","1,217,597",스마트폰,1,제한없음,없음,- 만기후 1개월이내 : 가입시점 약정이율과 만기시점 현행이율 중 낮은이율 적용 - 만기후 1개월초과 : 만기후 1개월 초과시점의 보통예금 이율 적용,"* 중도해지이율 - 1개월미만 : 계약일의 보통예금 이율 - 1개월이상 6개월미만 : 약정이율의 50% - 6개월이상 12개월미만 : 약정이율의 55% - 12개월이상 : 약정이율의 60% * 단, 최저금리는 보통예금이율 이상 적용",,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010492,한성저축은행,31-0006,m-정기적금,S,정액적립식,6,M,복리,2.60%,2.20%,2.60%,"100,000","4,550","3,849","603,849",스마트폰,1,제한없음,없음,- 만기후 1개월이내 : 가입시점 약정이율과 만기시점 현행이율 중 낮은이율 적용 - 만기후 1개월초과 : 만기후 1개월 초과시점의 보통예금 이율 적용,"* 중도해지이율 - 1개월미만 : 계약일의 보통예금 이율 - 1개월이상 6개월미만 : 약정이율의 50% - 6개월이상 12개월미만 : 약정이율의 55% - 12개월이상 : 약정이율의 60% * 단, 최저금리는 보통예금이율 이상 적용",,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010492,한성저축은행,31-0006,m-정기적금,S,정액적립식,36,M,복리,3.20%,2.71%,3.20%,"100,000","177,600","150,250","3,750,250",스마트폰,1,제한없음,없음,- 만기후 1개월이내 : 가입시점 약정이율과 만기시점 현행이율 중 낮은이율 적용 - 만기후 1개월초과 : 만기후 1개월 초과시점의 보통예금 이율 적용,"* 중도해지이율 - 1개월미만 : 계약일의 보통예금 이율 - 1개월이상 6개월미만 : 약정이율의 50% - 6개월이상 12개월미만 : 약정이율의 55% - 12개월이상 : 약정이율의 60% * 단, 최저금리는 보통예금이율 이상 적용",,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010492,한성저축은행,31-0006,m-정기적금,S,정액적립식,24,M,복리,3.20%,2.71%,3.20%,"100,000","80,000","67,680","2,467,680",스마트폰,1,제한없음,없음,- 만기후 1개월이내 : 가입시점 약정이율과 만기시점 현행이율 중 낮은이율 적용 - 만기후 1개월초과 : 만기후 1개월 초과시점의 보통예금 이율 적용,"* 중도해지이율 - 1개월미만 : 계약일의 보통예금 이율 - 1개월이상 6개월미만 : 약정이율의 50% - 6개월이상 12개월미만 : 약정이율의 55% - 12개월이상 : 약정이율의 60% * 단, 최저금리는 보통예금이율 이상 적용",,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010492,한성저축은행,31-0006,m-정기적금,S,정액적립식,12,M,복리,3.20%,2.71%,3.20%,"100,000","20,800","17,597","1,217,597",스마트폰,1,제한없음,없음,- 만기후 1개월이내 : 가입시점 약정이율과 만기시점 현행이율 중 낮은이율 적용 - 만기후 1개월초과 : 만기후 1개월 초과시점의 보통예금 이율 적용,"* 중도해지이율 - 1개월미만 : 계약일의 보통예금 이율 - 1개월이상 6개월미만 : 약정이율의 50% - 6개월이상 12개월미만 : 약정이율의 55% - 12개월이상 : 약정이율의 60% * 단, 최저금리는 보통예금이율 이상 적용",,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010508,상상인플러스저축은행,02010,정기적금,S,정액적립식,12,M,복리,2.20%,1.86%,2.20%,"100,000","14,300","12,098","1,212,098",영업점,1,제한없음,없음,만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%),* 중도해지 이율 1개월 미만 : 연0.1% 1개월 이상 ~ 12개월 미만 : 약정이율의 50% 12개월 이상 ~ 24개월 미만 : 약정이율의 55%,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010508,상상인플러스저축은행,02010,정기적금,S,정액적립식,24,M,복리,2.30%,1.95%,2.30%,"100,000","57,500","48,645","2,448,645",영업점,1,제한없음,없음,만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%),* 중도해지 이율 1개월 미만 : 연0.1% 1개월 이상 ~ 12개월 미만 : 약정이율의 50% 12개월 이상 ~ 24개월 미만 : 약정이율의 55%,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010508,상상인플러스저축은행,02010,정기적금,S,정액적립식,36,M,복리,2.30%,1.95%,2.30%,"100,000","127,650","107,992","3,707,992",영업점,1,제한없음,없음,만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%),* 중도해지 이율 1개월 미만 : 연0.1% 1개월 이상 ~ 12개월 미만 : 약정이율의 50% 12개월 이상 ~ 24개월 미만 : 약정이율의 55%,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010508,상상인플러스저축은행,02010,정기적금,S,정액적립식,6,M,복리,2.10%,1.78%,2.10%,"100,000","3,675","3,109","603,109",영업점,1,제한없음,없음,만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%),* 중도해지 이율 1개월 미만 : 연0.1% 1개월 이상 ~ 12개월 미만 : 약정이율의 50% 12개월 이상 ~ 24개월 미만 : 약정이율의 55%,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010508,상상인플러스저축은행,02010,정기적금,S,정액적립식,12,S,단리,2.20%,1.86%,2.20%,"100,000","14,300","12,098","1,212,098",영업점,1,제한없음,없음,만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%),* 중도해지 이율 1개월 미만 : 연0.1% 1개월 이상 ~ 12개월 미만 : 약정이율의 50% 12개월 이상 ~ 24개월 미만 : 약정이율의 55%,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010508,상상인플러스저축은행,02010,정기적금,S,정액적립식,24,S,단리,2.30%,1.95%,2.30%,"100,000","57,500","48,645","2,448,645",영업점,1,제한없음,없음,만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%),* 중도해지 이율 1개월 미만 : 연0.1% 1개월 이상 ~ 12개월 미만 : 약정이율의 50% 12개월 이상 ~ 24개월 미만 : 약정이율의 55%,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010508,상상인플러스저축은행,02010,정기적금,S,정액적립식,36,S,단리,2.30%,1.95%,2.30%,"100,000","127,650","107,992","3,707,992",영업점,1,제한없음,없음,만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%),* 중도해지 이율 1개월 미만 : 연0.1% 1개월 이상 ~ 12개월 미만 : 약정이율의 50% 12개월 이상 ~ 24개월 미만 : 약정이율의 55%,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010508,상상인플러스저축은행,02010,정기적금,S,정액적립식,6,S,단리,2.10%,1.78%,2.10%,"100,000","3,675","3,109","603,109",영업점,1,제한없음,없음,만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%),* 중도해지 이율 1개월 미만 : 연0.1% 1개월 이상 ~ 12개월 미만 : 약정이율의 50% 12개월 이상 ~ 24개월 미만 : 약정이율의 55%,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010508,상상인플러스저축은행,02011,e-정기적금,S,정액적립식,6,S,단리,2.10%,1.78%,2.10%,"100,000","3,675","3,109","603,109","인터넷,스마트폰",1,제한없음,없음,만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%),* 중도해지 이율 1개월 미만 : 연0.1% 1개월 이상 ~ 12개월 미만 : 약정이율의 50% 12개월 이상 ~ 24개월 미만 : 약정이율의 55%,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010508,상상인플러스저축은행,02011,e-정기적금,S,정액적립식,36,S,단리,2.30%,1.95%,2.30%,"100,000","127,650","107,992","3,707,992","인터넷,스마트폰",1,제한없음,없음,만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%),* 중도해지 이율 1개월 미만 : 연0.1% 1개월 이상 ~ 12개월 미만 : 약정이율의 50% 12개월 이상 ~ 24개월 미만 : 약정이율의 55%,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010508,상상인플러스저축은행,02011,e-정기적금,S,정액적립식,24,S,단리,2.30%,1.95%,2.30%,"100,000","57,500","48,645","2,448,645","인터넷,스마트폰",1,제한없음,없음,만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%),* 중도해지 이율 1개월 미만 : 연0.1% 1개월 이상 ~ 12개월 미만 : 약정이율의 50% 12개월 이상 ~ 24개월 미만 : 약정이율의 55%,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010508,상상인플러스저축은행,02011,e-정기적금,S,정액적립식,12,S,단리,2.20%,1.86%,2.20%,"100,000","14,300","12,098","1,212,098","인터넷,스마트폰",1,제한없음,없음,만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%),* 중도해지 이율 1개월 미만 : 연0.1% 1개월 이상 ~ 12개월 미만 : 약정이율의 50% 12개월 이상 ~ 24개월 미만 : 약정이율의 55%,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010508,상상인플러스저축은행,02011,e-정기적금,S,정액적립식,6,M,복리,2.10%,1.78%,2.10%,"100,000","3,675","3,109","603,109","인터넷,스마트폰",1,제한없음,없음,만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%),* 중도해지 이율 1개월 미만 : 연0.1% 1개월 이상 ~ 12개월 미만 : 약정이율의 50% 12개월 이상 ~ 24개월 미만 : 약정이율의 55%,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010508,상상인플러스저축은행,02011,e-정기적금,S,정액적립식,36,M,복리,2.30%,1.95%,2.30%,"100,000","127,650","107,992","3,707,992","인터넷,스마트폰",1,제한없음,없음,만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%),* 중도해지 이율 1개월 미만 : 연0.1% 1개월 이상 ~ 12개월 미만 : 약정이율의 50% 12개월 이상 ~ 24개월 미만 : 약정이율의 55%,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010508,상상인플러스저축은행,02011,e-정기적금,S,정액적립식,24,M,복리,2.30%,1.95%,2.30%,"100,000","57,500","48,645","2,448,645","인터넷,스마트폰",1,제한없음,없음,만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%),* 중도해지 이율 1개월 미만 : 연0.1% 1개월 이상 ~ 12개월 미만 : 약정이율의 50% 12개월 이상 ~ 24개월 미만 : 약정이율의 55%,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010508,상상인플러스저축은행,02011,e-정기적금,S,정액적립식,12,M,복리,2.20%,1.86%,2.20%,"100,000","14,300","12,098","1,212,098","인터넷,스마트폰",1,제한없음,없음,만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%),* 중도해지 이율 1개월 미만 : 연0.1% 1개월 이상 ~ 12개월 미만 : 약정이율의 50% 12개월 이상 ~ 24개월 미만 : 약정이율의 55%,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010508,상상인플러스저축은행,02012,비대면 정기적금,S,정액적립식,6,S,단리,2.10%,1.78%,2.10%,"100,000","3,675","3,109","603,109",스마트폰,1,제한없음,없음,만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%),* 중도해지 이율 1개월 미만 : 연0.1% 1개월 이상 ~ 12개월 미만 : 약정이율의 50% 12개월 이상 ~ 24개월 미만 : 약정이율의 55%,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010508,상상인플러스저축은행,02012,비대면 정기적금,S,정액적립식,36,S,단리,2.30%,1.95%,2.30%,"100,000","127,650","107,992","3,707,992",스마트폰,1,제한없음,없음,만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%),* 중도해지 이율 1개월 미만 : 연0.1% 1개월 이상 ~ 12개월 미만 : 약정이율의 50% 12개월 이상 ~ 24개월 미만 : 약정이율의 55%,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010508,상상인플러스저축은행,02012,비대면 정기적금,S,정액적립식,24,S,단리,2.30%,1.95%,2.30%,"100,000","57,500","48,645","2,448,645",스마트폰,1,제한없음,없음,만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%),* 중도해지 이율 1개월 미만 : 연0.1% 1개월 이상 ~ 12개월 미만 : 약정이율의 50% 12개월 이상 ~ 24개월 미만 : 약정이율의 55%,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010508,상상인플러스저축은행,02012,비대면 정기적금,S,정액적립식,12,S,단리,2.20%,1.86%,2.20%,"100,000","14,300","12,098","1,212,098",스마트폰,1,제한없음,없음,만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%),* 중도해지 이율 1개월 미만 : 연0.1% 1개월 이상 ~ 12개월 미만 : 약정이율의 50% 12개월 이상 ~ 24개월 미만 : 약정이율의 55%,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010508,상상인플러스저축은행,02012,비대면 정기적금,S,정액적립식,6,M,복리,2.10%,1.78%,2.10%,"100,000","3,675","3,109","603,109",스마트폰,1,제한없음,없음,만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%),* 중도해지 이율 1개월 미만 : 연0.1% 1개월 이상 ~ 12개월 미만 : 약정이율의 50% 12개월 이상 ~ 24개월 미만 : 약정이율의 55%,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010508,상상인플러스저축은행,02012,비대면 정기적금,S,정액적립식,36,M,복리,2.30%,1.95%,2.30%,"100,000","127,650","107,992","3,707,992",스마트폰,1,제한없음,없음,만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%),* 중도해지 이율 1개월 미만 : 연0.1% 1개월 이상 ~ 12개월 미만 : 약정이율의 50% 12개월 이상 ~ 24개월 미만 : 약정이율의 55%,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010508,상상인플러스저축은행,02012,비대면 정기적금,S,정액적립식,24,M,복리,2.30%,1.95%,2.30%,"100,000","57,500","48,645","2,448,645",스마트폰,1,제한없음,없음,만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%),* 중도해지 이율 1개월 미만 : 연0.1% 1개월 이상 ~ 12개월 미만 : 약정이율의 50% 12개월 이상 ~ 24개월 미만 : 약정이율의 55%,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010508,상상인플러스저축은행,02012,비대면 정기적금,S,정액적립식,12,M,복리,2.20%,1.86%,2.20%,"100,000","14,300","12,098","1,212,098",스마트폰,1,제한없음,없음,만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%),* 중도해지 이율 1개월 미만 : 연0.1% 1개월 이상 ~ 12개월 미만 : 약정이율의 50% 12개월 이상 ~ 24개월 미만 : 약정이율의 55%,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
030300,저축은행,202607,0010508,상상인플러스저축은행,02070,크크크 정기적금,S,정액적립식,12,M,복리,2.20%,1.86%,2.20%,"100,000","14,300","12,098","1,212,098",스마트폰,1,제한없음,없음,만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용 만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%),* 중도해지 이율 1개월 미만 : 연0.1% 1개월 이상 ~ 12개월 미만 : 약정이율의 50% 12개월 이상 ~ 24개월 미만 : 약정이율의 55%,,20260720,,202607201300,금융감독원 금융상품한눈에 적금 Open API,2026-08-10T14:25:09
