권역코드,권역명,공시월,금융회사 코드,금융회사,금융상품 코드,상품명,저축기간(개월),금리유형 코드,금리유형명,세전 이자율,세후 이자율,세후 이자(예시),최고 우대금리,가입방법,가입제한 코드,가입 대상,이자계산방식,금융상품 문의,우대조건,만기 후 이자율,기타 유의사항,최고한도,공시 시작일,공시 종료일,금융회사 제출일,데이터 출처,수집일시
030300,저축은행,202607,0010349,디비저축은행,240007,E-정기예금,3,S,단리,2.00%,1.69%,"42,000",2.00%,인터넷,1,제한없음 (실명의 개인/법인),단리,,해당사항없음,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최소가입금액 : 10만원이상 / 가입채널 : 인터넷뱅킹,,20260806,,202608061652,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010349,디비저축은행,240007,E-정기예금,6,S,단리,2.20%,1.86%,"93,000",2.20%,인터넷,1,제한없음 (실명의 개인/법인),단리,,해당사항없음,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최소가입금액 : 10만원이상 / 가입채널 : 인터넷뱅킹,,20260806,,202608061652,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010349,디비저축은행,240007,E-정기예금,12,S,단리,3.85%,3.26%,"326,000",3.85%,인터넷,1,제한없음 (실명의 개인/법인),단리,,해당사항없음,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최소가입금액 : 10만원이상 / 가입채널 : 인터넷뱅킹,,20260806,,202608061652,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010349,디비저축은행,240007,E-정기예금,24,S,단리,2.10%,1.78%,"355,000",2.10%,인터넷,1,제한없음 (실명의 개인/법인),단리,,해당사항없음,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최소가입금액 : 10만원이상 / 가입채널 : 인터넷뱅킹,,20260806,,202608061652,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010349,디비저축은행,240007,E-정기예금,36,S,단리,2.10%,1.78%,"533,000",2.10%,인터넷,1,제한없음 (실명의 개인/법인),단리,,해당사항없음,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최소가입금액 : 10만원이상 / 가입채널 : 인터넷뱅킹,,20260806,,202608061652,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010349,디비저축은행,240007,E-정기예금,1,M,복리,1.30%,1.10%,"9,165",1.30%,인터넷,1,제한없음 (실명의 개인/법인),복리,,해당사항없음,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최소가입금액 : 10만원이상 / 가입채널 : 인터넷뱅킹,,20260806,,202608061652,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010349,디비저축은행,240007,E-정기예금,3,M,복리,2.00%,1.69%,"42,371",2.00%,인터넷,1,제한없음 (실명의 개인/법인),복리,,해당사항없음,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최소가입금액 : 10만원이상 / 가입채널 : 인터넷뱅킹,,20260806,,202608061652,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010349,디비저축은행,240007,E-정기예금,6,M,복리,2.20%,1.86%,"93,488",2.20%,인터넷,1,제한없음 (실명의 개인/법인),복리,,해당사항없음,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최소가입금액 : 10만원이상 / 가입채널 : 인터넷뱅킹,,20260806,,202608061652,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010349,디비저축은행,240007,E-정기예금,12,M,복리,3.85%,3.26%,"331,519",3.85%,인터넷,1,제한없음 (실명의 개인/법인),복리,,해당사항없음,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최소가입금액 : 10만원이상 / 가입채널 : 인터넷뱅킹,,20260806,,202608061652,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010349,디비저축은행,240007,E-정기예금,24,M,복리,2.10%,1.78%,"362,563",2.10%,인터넷,1,제한없음 (실명의 개인/법인),복리,,해당사항없음,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최소가입금액 : 10만원이상 / 가입채널 : 인터넷뱅킹,,20260806,,202608061652,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010349,디비저축은행,240007,E-정기예금,36,M,복리,2.10%,1.78%,"549,631",2.10%,인터넷,1,제한없음 (실명의 개인/법인),복리,,해당사항없음,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최소가입금액 : 10만원이상 / 가입채널 : 인터넷뱅킹,,20260806,,202608061652,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010349,디비저축은행,240800,DreamBig 정기예금,12,S,단리,3.95%,3.34%,"334,000",3.95%,영업점,1,제한없음 (실명의 개인/법인),단리,,해당사항없음,1개월 미만 : 최종회전일 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최소가입금액 : 10만원이상 / 가입채널 : 영업점,,20260806,,202608061652,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010349,디비저축은행,240800,DreamBig 정기예금,12,M,복리,3.95%,3.34%,"340,287",3.95%,영업점,1,제한없음 (실명의 개인/법인),복리,,해당사항없음,1개월 미만 : 최종회전일 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최소가입금액 : 10만원이상 / 가입채널 : 영업점,,20260806,,202608061652,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010349,디비저축은행,240801,DreamBig E-정기예금,12,S,단리,3.95%,3.34%,"334,000",3.95%,인터넷,1,제한없음 (실명의 개인/법인),단리,,해당사항없음,1개월 미만 : 최종회전일 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최소가입금액 : 10만원이상 / 가입채널 : 인터넷뱅킹,,20260806,,202608061652,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010349,디비저축은행,240801,DreamBig E-정기예금,12,M,복리,3.95%,3.34%,"340,287",3.95%,인터넷,1,제한없음 (실명의 개인/법인),복리,,해당사항없음,1개월 미만 : 최종회전일 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최소가입금액 : 10만원이상 / 가입채널 : 인터넷뱅킹,,20260806,,202608061652,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010349,디비저축은행,240802,M-DreamBig 정기예금,12,S,단리,3.95%,3.34%,"334,000",3.95%,스마트폰,1,제한없음 (실명의 개인),단리,,해당사항없음,1개월 미만 : 최종회전일 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최소가입금액 : 10만원이상 / 가입채널 : 모바일뱅킹,,20260806,,202608061652,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010349,디비저축은행,240802,M-DreamBig 정기예금,12,M,복리,3.95%,3.34%,"340,287",3.95%,스마트폰,1,제한없음 (실명의 개인),복리,,해당사항없음,1개월 미만 : 최종회전일 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최소가입금액 : 10만원이상 / 가입채널 : 모바일뱅킹,,20260806,,202608061652,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010349,디비저축은행,240806,M-정기예금,1,S,단리,1.30%,1.10%,"9,000",1.30%,스마트폰,1,제한없음 (실명의 개인),단리,,해당사항없음,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최소가입금액 : 10만원이상 / 가입채널 : 모바일뱅킹,,20260806,,202608061652,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010349,디비저축은행,240806,M-정기예금,3,S,단리,2.00%,1.69%,"42,000",2.00%,스마트폰,1,제한없음 (실명의 개인),단리,,해당사항없음,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최소가입금액 : 10만원이상 / 가입채널 : 모바일뱅킹,,20260806,,202608061652,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010349,디비저축은행,240806,M-정기예금,6,S,단리,2.20%,1.86%,"93,000",2.20%,스마트폰,1,제한없음 (실명의 개인),단리,,해당사항없음,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최소가입금액 : 10만원이상 / 가입채널 : 모바일뱅킹,,20260806,,202608061652,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010349,디비저축은행,240806,M-정기예금,12,S,단리,3.85%,3.26%,"326,000",3.85%,스마트폰,1,제한없음 (실명의 개인),단리,,해당사항없음,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최소가입금액 : 10만원이상 / 가입채널 : 모바일뱅킹,,20260806,,202608061652,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010349,디비저축은행,240806,M-정기예금,24,S,단리,2.10%,1.78%,"355,000",2.10%,스마트폰,1,제한없음 (실명의 개인),단리,,해당사항없음,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최소가입금액 : 10만원이상 / 가입채널 : 모바일뱅킹,,20260806,,202608061652,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010349,디비저축은행,240806,M-정기예금,36,S,단리,2.10%,1.78%,"533,000",2.10%,스마트폰,1,제한없음 (실명의 개인),단리,,해당사항없음,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최소가입금액 : 10만원이상 / 가입채널 : 모바일뱅킹,,20260806,,202608061652,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010349,디비저축은행,240806,M-정기예금,1,M,복리,1.30%,1.10%,"9,165",1.30%,스마트폰,1,제한없음 (실명의 개인),복리,,해당사항없음,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최소가입금액 : 10만원이상 / 가입채널 : 모바일뱅킹,,20260806,,202608061652,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010349,디비저축은행,240806,M-정기예금,3,M,복리,2.00%,1.69%,"42,371",2.00%,스마트폰,1,제한없음 (실명의 개인),복리,,해당사항없음,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최소가입금액 : 10만원이상 / 가입채널 : 모바일뱅킹,,20260806,,202608061652,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010349,디비저축은행,240806,M-정기예금,6,M,복리,2.20%,1.86%,"93,488",2.20%,스마트폰,1,제한없음 (실명의 개인),복리,,해당사항없음,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최소가입금액 : 10만원이상 / 가입채널 : 모바일뱅킹,,20260806,,202608061652,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010349,디비저축은행,240806,M-정기예금,12,M,복리,3.85%,3.26%,"331,519",3.85%,스마트폰,1,제한없음 (실명의 개인),복리,,해당사항없음,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최소가입금액 : 10만원이상 / 가입채널 : 모바일뱅킹,,20260806,,202608061652,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010349,디비저축은행,240806,M-정기예금,24,M,복리,2.10%,1.78%,"362,563",2.10%,스마트폰,1,제한없음 (실명의 개인),복리,,해당사항없음,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최소가입금액 : 10만원이상 / 가입채널 : 모바일뱅킹,,20260806,,202608061652,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010349,디비저축은행,240806,M-정기예금,36,M,복리,2.10%,1.78%,"549,631",2.10%,스마트폰,1,제한없음 (실명의 개인),복리,,해당사항없음,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최소가입금액 : 10만원이상 / 가입채널 : 모바일뱅킹,,20260806,,202608061652,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010349,디비저축은행,240860,DreamBig 정기예금(6M),6,S,단리,3.90%,3.30%,"165,000",3.90%,영업점,1,제한없음 (실명의 개인/법인),단리,,해당사항없음,1개월 이하 : 최종회전일 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최소가입금액 : 10만원이상 / 가입채널 : 영업점,,20260806,,202608061652,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
030300,저축은행,202607,0010349,디비저축은행,240860,DreamBig 정기예금(6M),6,M,복리,3.90%,3.30%,"166,316",3.90%,영업점,1,제한없음 (실명의 개인/법인),복리,,해당사항없음,1개월 이하 : 최종회전일 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최소가입금액 : 10만원이상 / 가입채널 : 영업점,,20260806,,202608061652,금융감독원 금융상품한눈에 Open API,2026-08-10T14:19:08
